Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,ingested_at,days_to_ship,Order_Date_Parsed,Year,Month,Year_Month,Quarter,Actual_Date,Total_Sales,Month_Num
1240,CA-2014-127012,2014-08-11,2014-08-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1,0.0,10.65,2026-05-07 14:00:30.613507,4,2014-08-11,2014,Aug,2014-08,3,2014-08-01,4081.91,8
1241,CA-2014-127012,2014-08-11,2014-08-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2,0.0,10.79,2026-05-07 14:00:30.613507,4,2014-08-11,2014,Aug,2014-08,3,2014-08-01,4081.91,8
3392,CA-2014-166471,2014-08-09,2014-08-13,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.17,4,0.2,68.2,2026-05-07 14:00:30.613507,4,2014-08-09,2014,Aug,2014-08,3,2014-08-01,4081.91,8
3484,CA-2014-124688,2014-08-27,2014-08-29,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",29.12,4,0.0,12.52,2026-05-07 14:00:30.613507,2,2014-08-27,2014,Aug,2014-08,3,2014-08-01,533.0400000000001,8
6170,CA-2014-101266,2014-08-27,2014-08-30,Second Class,MM-17920,Michael Moore,Consumer,United States,Springfield,Virginia,22153,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0.0,6.41,2026-05-07 14:00:30.613507,3,2014-08-27,2014,Aug,2014-08,3,2014-08-01,533.0400000000001,8
6173,US-2014-106299,2014-08-02,2014-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7,5,0.0,12.55,2026-05-07 14:00:30.613507,6,2014-08-02,2014,Aug,2014-08,3,2014-08-01,533.0400000000001,8
6174,US-2014-106299,2014-08-02,2014-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807,Central,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,21.2,2,0.0,9.12,2026-05-07 14:00:30.613507,6,2014-08-02,2014,Aug,2014-08,3,2014-08-01,533.0400000000001,8
8894,CA-2014-124723,2014-08-05,2014-08-12,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2,0.3,41.93,2026-05-07 14:00:30.613507,7,2014-08-05,2014,Aug,2014-08,3,2014-08-01,489.23,8
5070,CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.54,3,0.1,37.23,2026-05-07 14:00:30.613507,4,2014-08-08,2014,Aug,2014-08,3,2014-08-01,259.76,8
5071,CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,3,0.0,17.25,2026-05-07 14:00:30.613507,4,2014-08-08,2014,Aug,2014-08,3,2014-08-01,259.76,8
5072,CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,6,0.0,22.63,2026-05-07 14:00:30.613507,4,2014-08-08,2014,Aug,2014-08,3,2014-08-01,259.76,8
9882,CA-2014-153927,2014-08-12,2014-08-13,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Woodstock,Georgia,30188,South,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,14.04,3,0.0,6.74,2026-05-07 14:00:30.613507,1,2014-08-12,2014,Aug,2014-08,3,2014-08-01,22.89,8
4320,CA-2014-152345,2014-12-29,2015-01-03,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.98,3,0.2,-5.69,2026-05-07 14:00:30.613507,5,2014-12-29,2014,Dec,2014-12,4,2014-12-01,359.65000000000003,12
4321,CA-2014-152345,2014-12-29,2015-01-03,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.0,7.99,2026-05-07 14:00:30.613507,5,2014-12-29,2014,Dec,2014-12,4,2014-12-01,359.65000000000003,12
921,CA-2014-138296,2014-12-05,2014-12-12,Standard Class,RC-19825,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0.0,6.88,2026-05-07 14:00:30.613507,7,2014-12-05,2014,Dec,2014-12,4,2014-12-01,1057.04,12
9943,CA-2014-143371,2014-12-28,2015-01-03,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Anaheim,California,92804,West,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",998.82,9,0.0,29.96,2026-05-07 14:00:30.613507,6,2014-12-28,2014,Dec,2014-12,4,2014-12-01,1049.97,12
9944,CA-2014-143371,2014-12-28,2015-01-03,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Anaheim,California,92804,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,51.15,5,0.0,13.3,2026-05-07 14:00:30.613507,6,2014-12-28,2014,Dec,2014-12,4,2014-12-01,1049.97,12
9832,CA-2014-113257,2014-12-16,2014-12-18,Second Class,SC-20305,Sean Christensen,Consumer,United States,Beaumont,Texas,77705,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,8.62,7,0.6,-2.59,2026-05-07 14:00:30.613507,2,2014-12-16,2014,Dec,2014-12,4,2014-12-01,139.38,12
6298,CA-2014-141313,2014-12-28,2015-01-01,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,141.76,4,0.0,66.63,2026-05-07 14:00:30.613507,4,2014-12-28,2014,Dec,2014-12,4,2014-12-01,141.76,12
7693,CA-2014-102330,2014-12-29,2015-01-03,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6,0.0,44.4,2026-05-07 14:00:30.613507,5,2014-12-29,2014,Dec,2014-12,4,2014-12-01,459.41,12
7694,CA-2014-102330,2014-12-29,2015-01-03,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,TEC-PH-10001051,Technology,Phones,HTC One,319.97,4,0.2,36.0,2026-05-07 14:00:30.613507,5,2014-12-29,2014,Dec,2014-12,4,2014-12-01,459.41,12
7443,CA-2014-109932,2014-12-09,2014-12-11,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.69,2,0.2,3.74,2026-05-07 14:00:30.613507,2,2014-12-09,2014,Dec,2014-12,4,2014-12-01,375.09000000000003,12
7444,CA-2014-109932,2014-12-09,2014-12-11,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.1,3,0.2,20.75,2026-05-07 14:00:30.613507,2,2014-12-09,2014,Dec,2014-12,4,2014-12-01,375.09000000000003,12
5999,US-2014-112991,2014-12-10,2014-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.35,3,0.2,4.23,2026-05-07 14:00:30.613507,4,2014-12-10,2014,Dec,2014-12,4,2014-12-01,455.63000000000005,12
6000,US-2014-112991,2014-12-10,2014-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92,4,0.0,12.44,2026-05-07 14:00:30.613507,4,2014-12-10,2014,Dec,2014-12,4,2014-12-01,455.63000000000005,12
6001,US-2014-112991,2014-12-10,2014-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.03,2026-05-07 14:00:30.613507,4,2014-12-10,2014,Dec,2014-12,4,2014-12-01,455.63000000000005,12
622,US-2014-111171,2014-12-26,2014-12-31,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,5,0.8,-14.77,2026-05-07 14:00:30.613507,5,2014-12-26,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
1973,CA-2014-148950,2014-12-14,2014-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.1,4,0.8,-8.68,2026-05-07 14:00:30.613507,5,2014-12-14,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
1974,CA-2014-148950,2014-12-14,2014-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.9,2,0.2,0.47,2026-05-07 14:00:30.613507,5,2014-12-14,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
1975,CA-2014-148950,2014-12-14,2014-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35.02,3,0.2,-2.19,2026-05-07 14:00:30.613507,5,2014-12-14,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
5094,US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14.02,4,0.8,-31.54,2026-05-07 14:00:30.613507,4,2014-12-06,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
5096,US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,35.04,4,0.2,-7.01,2026-05-07 14:00:30.613507,4,2014-12-06,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
5097,US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.78,3,0.6,-4.85,2026-05-07 14:00:30.613507,4,2014-12-06,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
5098,US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6,2,0.8,-8.05,2026-05-07 14:00:30.613507,4,2014-12-06,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
5099,US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.17,2,0.2,-8.35,2026-05-07 14:00:30.613507,4,2014-12-06,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
6252,CA-2014-101147,2014-12-02,2014-12-04,First Class,MC-17575,Matt Collins,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,2.39,1,0.8,-6.34,2026-05-07 14:00:30.613507,2,2014-12-02,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
6915,CA-2014-142510,2014-12-22,2014-12-29,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,132.16,1,0.2,9.91,2026-05-07 14:00:30.613507,7,2014-12-22,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
6916,CA-2014-142510,2014-12-22,2014-12-29,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.9,6,0.8,-31.33,2026-05-07 14:00:30.613507,7,2014-12-22,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
6917,CA-2014-142510,2014-12-22,2014-12-29,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,124.03,4,0.2,44.96,2026-05-07 14:00:30.613507,7,2014-12-22,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
7007,CA-2014-119466,2014-12-15,2014-12-21,Standard Class,SP-20860,Sung Pak,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.54,2,0.6,-7.48,2026-05-07 14:00:30.613507,6,2014-12-15,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
7852,CA-2014-169649,2014-12-09,2014-12-15,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,8.45,2,0.2,2.96,2026-05-07 14:00:30.613507,6,2014-12-09,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
9512,CA-2014-130575,2014-12-14,2014-12-16,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.26,3,0.8,-13.9,2026-05-07 14:00:30.613507,2,2014-12-14,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
9522,CA-2014-169446,2014-12-19,2014-12-25,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323.98,3,0.2,36.45,2026-05-07 14:00:30.613507,6,2014-12-19,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
9523,CA-2014-169446,2014-12-19,2014-12-25,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,15.55,3,0.2,5.44,2026-05-07 14:00:30.613507,6,2014-12-19,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
9524,CA-2014-169446,2014-12-19,2014-12-25,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.59,3,0.2,-7.74,2026-05-07 14:00:30.613507,6,2014-12-19,2014,Dec,2014-12,4,2014-12-01,3937.3299999999995,12
669,CA-2014-156314,2014-12-24,2014-12-26,First Class,RP-19390,Resi P�lking,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,5,0.2,8.73,2026-05-07 14:00:30.613507,2,2014-12-24,2014,Dec,2014-12,4,2014-12-01,330.87,12
8671,US-2014-159611,2014-12-27,2015-01-01,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",182.35,3,0.2,-18.24,2026-05-07 14:00:30.613507,5,2014-12-27,2014,Dec,2014-12,4,2014-12-01,330.87,12
8672,US-2014-159611,2014-12-27,2015-01-01,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,-25.11,2026-05-07 14:00:30.613507,5,2014-12-27,2014,Dec,2014-12,4,2014-12-01,330.87,12
6600,CA-2014-154095,2014-12-02,2014-12-07,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,0.0,23.68,2026-05-07 14:00:30.613507,5,2014-12-02,2014,Dec,2014-12,4,2014-12-01,316.22,12
6602,CA-2014-154095,2014-12-02,2014-12-07,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",239.84,8,0.0,64.76,2026-05-07 14:00:30.613507,5,2014-12-02,2014,Dec,2014-12,4,2014-12-01,316.22,12
6603,CA-2014-154095,2014-12-02,2014-12-07,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,15.66,6,0.0,7.2,2026-05-07 14:00:30.613507,5,2014-12-02,2014,Dec,2014-12,4,2014-12-01,316.22,12
295,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.35,3,0.2,20.16,2026-05-07 14:00:30.613507,2,2014-12-26,2014,Dec,2014-12,4,2014-12-01,476.25,12
296,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.35,3,0.2,-24.56,2026-05-07 14:00:30.613507,2,2014-12-26,2014,Dec,2014-12,4,2014-12-01,476.25,12
298,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.55,3,0.2,9.3,2026-05-07 14:00:30.613507,2,2014-12-26,2014,Dec,2014-12,4,2014-12-01,476.25,12
2006,CA-2014-111150,2014-12-31,2015-01-04,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",29.68,7,0.0,11.58,2026-05-07 14:00:30.613507,4,2014-12-31,2014,Dec,2014-12,4,2014-12-01,2370.41,12
2007,CA-2014-111150,2014-12-31,2015-01-04,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,47.53,7,0.0,16.16,2026-05-07 14:00:30.613507,4,2014-12-31,2014,Dec,2014-12,4,2014-12-01,2370.41,12
3320,CA-2014-134551,2014-12-20,2014-12-25,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,43.51,7,0.2,3.81,2026-05-07 14:00:30.613507,5,2014-12-20,2014,Dec,2014-12,4,2014-12-01,2370.41,12
3322,CA-2014-134551,2014-12-20,2014-12-25,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),25.92,5,0.2,9.07,2026-05-07 14:00:30.613507,5,2014-12-20,2014,Dec,2014-12,4,2014-12-01,2370.41,12
6243,CA-2014-134621,2014-12-21,2014-12-28,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Columbia,Tennessee,38401,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24,2,0.7,-14.59,2026-05-07 14:00:30.613507,7,2014-12-21,2014,Dec,2014-12,4,2014-12-01,2370.41,12
1495,CA-2014-123925,2014-12-17,2014-12-19,Second Class,RF-19840,Roy Franz�sisch,Consumer,United States,Columbus,Georgia,31907,South,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,3,0.0,11.21,2026-05-07 14:00:30.613507,2,2014-12-17,2014,Dec,2014-12,4,2014-12-01,2805.38,12
4420,CA-2014-139633,2014-12-17,2014-12-24,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5.48,4,0.7,-4.02,2026-05-07 14:00:30.613507,7,2014-12-17,2014,Dec,2014-12,4,2014-12-01,2805.38,12
4493,CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",8.13,2,0.2,1.42,2026-05-07 14:00:30.613507,2,2014-12-01,2014,Dec,2014-12,4,2014-12-01,2805.38,12
4494,CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,36.29,7,0.2,12.7,2026-05-07 14:00:30.613507,2,2014-12-01,2014,Dec,2014-12,4,2014-12-01,2805.38,12
4876,CA-2014-132864,2014-12-02,2014-12-07,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,43229,East,TEC-AC-10001267,Technology,Accessories,Imation�32GB Pocket Pro USB 3.0�Flash Drive�- 32 GB - Black - 1 P ...,119.8,5,0.2,29.95,2026-05-07 14:00:30.613507,5,2014-12-02,2014,Dec,2014-12,4,2014-12-01,2805.38,12
5572,CA-2014-151162,2014-12-05,2014-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.38,3,0.2,35.66,2026-05-07 14:00:30.613507,4,2014-12-05,2014,Dec,2014-12,4,2014-12-01,2805.38,12
5573,CA-2014-151162,2014-12-05,2014-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.94,4,0.7,-23.95,2026-05-07 14:00:30.613507,4,2014-12-05,2014,Dec,2014-12,4,2014-12-01,2805.38,12
5574,CA-2014-151162,2014-12-05,2014-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.47,3,0.2,5.68,2026-05-07 14:00:30.613507,4,2014-12-05,2014,Dec,2014-12,4,2014-12-01,2805.38,12
5575,CA-2014-151162,2014-12-05,2014-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.74,1,0.4,-9.18,2026-05-07 14:00:30.613507,4,2014-12-05,2014,Dec,2014-12,4,2014-12-01,2805.38,12
2149,CA-2014-141607,2014-12-12,2014-12-17,Standard Class,WB-21850,William Brown,Consumer,United States,Concord,California,94521,West,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,0.0,4.33,2026-05-07 14:00:30.613507,5,2014-12-12,2014,Dec,2014-12,4,2014-12-01,588.4099999999999,12
2788,US-2014-117744,2014-12-02,2014-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.8,2026-05-07 14:00:30.613507,4,2014-12-02,2014,Dec,2014-12,4,2014-12-01,146.19,12
2789,US-2014-117744,2014-12-02,2014-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,16.46,7,0.2,1.44,2026-05-07 14:00:30.613507,4,2014-12-02,2014,Dec,2014-12,4,2014-12-01,146.19,12
2790,US-2014-117744,2014-12-02,2014-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,0.6,-23.98,2026-05-07 14:00:30.613507,4,2014-12-02,2014,Dec,2014-12,4,2014-12-01,146.19,12
757,CA-2014-106803,2014-12-29,2015-01-02,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0.0,6.88,2026-05-07 14:00:30.613507,4,2014-12-29,2014,Dec,2014-12,4,2014-12-01,144.35999999999999,12
758,CA-2014-106803,2014-12-29,2015-01-02,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,TEC-AC-10001267,Technology,Accessories,Imation�32GB Pocket Pro USB 3.0�Flash Drive�- 32 GB - Black - 1 P ...,119.8,4,0.0,47.92,2026-05-07 14:00:30.613507,4,2014-12-29,2014,Dec,2014-12,4,2014-12-01,144.35999999999999,12
181,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82,2,0.2,1.86,2026-05-07 14:00:30.613507,4,2014-12-05,2014,Dec,2014-12,4,2014-12-01,517.3399999999999,12
8338,CA-2014-153087,2014-12-27,2015-01-03,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,23.92,4,0.0,11.72,2026-05-07 14:00:30.613507,7,2014-12-27,2014,Dec,2014-12,4,2014-12-01,517.3399999999999,12
